address,bundle_id,priority,strategy,text,body_capacity,source_prefix_hex,current_ext3_token,native_tokens,native_token_count,native_body_hex,nul_run,next_control
633CCD,scenario_633CA8,P4_direct_ext3_text_drift,portal16,전　함선과　모빌슈트、　반격하라！,16,18,E51841AB,,0,,1,
633D42,scenario_633D31,P4_direct_ext3_text_drift,portal16,이제　에우고는　비장의　수를　잃었다！,16,18,E51841B0,,0,,1,
633D83,scenario_633D6A,P3_direct_ext3_control_adjacent_text_drift,portal16,한번에　에우고를　섬멸한다！！,13,18,E518101E,,0,,2,1728
633DB4,scenario_633D9B,P3_direct_ext3_control_adjacent_text_drift,portal16,한번에　에우고를　섬멸한다！！,13,18,E518101E,,0,,2,1728
633DEB,scenario_633DCC,P3_direct_ext3_control_adjacent_text_drift,portal16,……대단한　배우군、　샤아。,13,18,E518D077,,0,,2,1728
633E34,scenario_633E12,P4_direct_ext3_text_drift,portal16,……아니。,5,18,E5184BB5,,0,,1,
633E9C,scenario_633E7E,P3_direct_ext3_control_adjacent_text_drift,portal16,……그래도　샤아보단　냉정하지。,12,18,E518D078,,0,,2,082B
633EEF,scenario_633EDD,P4_direct_ext3_text_drift,portal16,그럼、　자비가　재건을　도와라。,14,18,E518D07B,,0,,1,
633F11,scenario_633EDD,P3_direct_ext3_control_adjacent_text_drift,portal16,……저　시끄러운　구경꾼부터　치우고。,19,18,E5189027,,0,,2,083E
633F54,scenario_633F49,P4_direct_ext3_text_drift,portal16,난　그저、　세상을　잘못된　길로,14,18,E51841BC,,0,,1,
633FFC,scenario_633FE6,P4_direct_ext3_text_drift,portal16,그　후　자비가를　재건한다。,14,18,E518D07D,,0,,1,
6340A0,scenario_634093,P4_direct_ext3_text_drift,portal16,너　같은　놈이　있으니,9,18,E51841C7,,0,,1,
634204,scenario_6341F4,P4_direct_ext3_text_drift,portal16,디　오를　준비해！！,9,18,E51841D4,,0,,1,
634270,scenario_634254,P3_direct_ext3_control_adjacent_text_drift,portal16,……나만　있는　것도　아니야。,12,18,E51841D8,,0,,2,083E
63434E,scenario_634334,P4_direct_ext3_text_drift,portal16,저기、　시로코……？,8,18,E5180C1A,,0,,1,
6343B4,scenario_6343A9,P3_direct_ext3_control_adjacent_text_drift,portal16,알고　있지、　제로。,8,18,E51841E6,,0,,2,1728
6343DE,scenario_6343C4,P1_direct_ext3_exact_text_control_adjacent,portal16,하지만、　약속은　지켜줘야겠어。,14,18,E51841E8,,0,,2,081D
6343FA,scenario_6343F2,P4_direct_ext3_text_drift,portal16,에우고에게　이기면,9,18,E51841E9,,0,,1,
634585,scenario_634563,P3_direct_ext3_control_adjacent_text_drift,portal16,……언젠가　또　보자、　포우。,13,18,E51841FD,,0,,2,1728
63461F,scenario_63460B,P3_direct_ext3_control_adjacent_text_drift,portal16,내　손안에서　싸워……,14,18,E5189033,,0,,2,1728
634953,scenario_63493C,P4_direct_ext3_text_drift,portal16,네…　마음도　같이……　데려간다……,19,18,E5184217,,0,,1,
6349F3,scenario_6349E3,P3_direct_ext3_control_adjacent_text_drift,portal16,『카미유……　돌아와！！』,14,18,E518903A,,0,,2,1728
634A19,scenario_634A0E,P3_direct_ext3_control_adjacent_text_drift,portal16,……포、　포우。,8,18,E518421D,,0,,2,1728
634A62,scenario_634A59,P4_direct_ext3_text_drift,portal16,……네가　구해준　거구나。,12,18,E518421F,,0,,2,
634A71,scenario_634A59,P4_direct_ext3_text_drift,portal16,위험했어。　조금만　늦었으면　난,17,18,E5184220,,0,,1,
634AB2,scenario_634A9A,P3_direct_ext3_control_adjacent_text_drift,portal16,아무도　당신을　데려가지　않아。,17,18,E5184223,,0,,2,081E
634BF4,scenario_634BE3,P4_direct_ext3_text_drift,portal16,저기、　아무도　없어요？,14,18,E518422F,,0,,1,
634CA5,scenario_634C9A,P4_direct_ext3_text_drift,portal16,이런　곳에서　썩어갈,9,18,E5184235,,0,,1,
634DDC,scenario_634DC2,P4_direct_ext3_text_drift,portal16,나와　오지　않겠다면……,12,18,E518423B,,0,,1,
634FDC,scenario_634FD1,P4_direct_ext3_text_drift,portal16,내가　있는　한、,9,18,E518424D,,0,,1,
635013,scenario_634FFC,P4_direct_ext3_text_drift,portal16,……크와트로　대위、　아니、　샤아와,13,18,E518D086,,0,,1,
63503B,scenario_63502C,P4_direct_ext3_text_drift,portal16,사람　마음에　함부로　들어오다니！！,14,18,E5189044,,0,,1,
63508E,scenario_635083,P3_direct_ext3_control_adjacent_text_drift,portal16,잘도　태연히　나타났군！！,8,18,E5189046,,0,,2,1728
6350AD,scenario_6350A3,P4_direct_ext3_text_drift,portal16,이제　와　자네　앞에　나설,13,18,E5184253,,0,,1,
635121,scenario_63510E,P4_direct_ext3_text_drift,portal16,……난　다시　시작하고　싶어。,14,18,E5184256,,0,,1,
63514B,scenario_63513E,P4_direct_ext3_text_drift,portal16,달콤한　말로　날　낚으려　하다니、,15,18,E5184D26,,0,,1,
635182,scenario_63516F,P4_direct_ext3_text_drift,portal16,……이、　내　어리석음을。,13,18,E518425A,,0,,2,
635192,scenario_63516F,P4_direct_ext3_text_drift,portal16,자네란　여자를　만나고도、,15,18,E518425B,,0,,1,
6351E0,scenario_6351CB,P4_direct_ext3_text_drift,portal16,하지만、　자네가　허락한다면、,16,18,E51891E8,,0,,1,
6351FE,scenario_6351CB,P3_direct_ext3_control_adjacent_text_drift,portal16,나와　함께　가줘、　하만。,12,18,E518425E,,0,,2,0857
6352D8,scenario_6352C7,P4_direct_ext3_text_drift,portal16,이미　무대는　갖춰졌다！,10,18,E5184264,,0,,1,
635478,scenario_63546F,P4_direct_ext3_text_drift,portal16,어때、이　광경？,8,18,E5180D89,,0,,2,
635483,scenario_63546F,P4_direct_ext3_text_drift,portal16,싸움의　섬광이　별처럼　반짝여서,18,18,E5184270,,0,,1,
6354B7,scenario_6354A9,P3_direct_ext3_control_adjacent_text_drift,portal16,이젠　아무도　멈출　수　없어……。,13,18,E518D08E,,0,,2,0817
6354E3,scenario_6354CA,P2_direct_ext3_exact_text,portal16,……그래。,5,18,E5181BAB,,0,,1,
6354F4,scenario_6354CA,P3_direct_ext3_control_adjacent_text_drift,portal16,……로렐라이의　우주！！,9,18,E5182D0A,,0,,2,1728
635563,scenario_635556,P4_direct_ext3_text_drift,portal16,우선　브라이트　함장들을,8,18,E518D091,,0,,1,
635578,scenario_635556,P4_direct_ext3_text_drift,portal16,이대로면、　모두,5,18,E5184278,,0,,1,
635628,scenario_63560E,P4_direct_ext3_text_drift,portal16,콜로니　레이저를　중심으로、,10,18,E5181024,,0,,1,
635642,scenario_63560E,P4_direct_ext3_text_drift,portal16,……게다가、　조금씩이지만,11,18,E5181025,,0,,1,
635659,scenario_63560E,P4_direct_ext3_text_drift,portal16,머잖아、　전장　주변뿐　아니라,9,18,E518C0B8,,0,,1,
6356B0,scenario_635697,P4_direct_ext3_text_drift,portal16,아니、　가능하다　해도、,11,18,E518D093,,0,,1,
6356E1,scenario_6356C8,P4_direct_ext3_text_drift,portal16,하지만　어쨌든、　이대로,7,18,E5184280,,0,,1,
635705,scenario_6356F3,P4_direct_ext3_text_drift,portal16,멈추려　저　모빌아머에,7,18,E5181028,,0,,1,
63577B,scenario_63575F,P4_direct_ext3_text_drift,portal16,그보다、　중위가　저　병기에,17,18,E5181029,,0,,1,
6357C3,scenario_6357BA,P4_direct_ext3_text_drift,portal16,저　모빌아머　주변엔,10,18,E518102A,,0,,1,
6357EB,scenario_6357E0,P4_direct_ext3_text_drift,portal16,전원이　중위를　도와　모빌아머까지,15,18,E5184287,,0,,1,
63581E,scenario_63580F,P4_direct_ext3_text_drift,portal16,의식을　강하게　붙들면　시스템의,14,18,E518102B,,0,,1,
635839,scenario_63580F,P4_direct_ext3_text_drift,portal16,그동안　저　중위를,11,18,E518C0BD,,0,,1,
6358FD,scenario_6358EB,P4_direct_ext3_text_drift,portal16,한명보다　두명이,10,18,E5181033,,0,,1,
635935,scenario_63592C,P4_direct_ext3_text_drift,portal16,마음은　무겁지만、,5,18,E518C0C0,,0,,1,
635962,scenario_635954,P4_direct_ext3_text_drift,portal16,내일　아침、　준비되는　대로,15,18,E518C0C1,,0,,1,
6359A1,scenario_635987,P4_direct_ext3_text_drift,portal16,그　모빌아머에서　강력한　마인드,13,18,E518428C,,0,,1,
6359D9,scenario_6359BF,P4_direct_ext3_text_drift,portal16,콜로니　레이저를　중심으로、,10,18,E5181024,,0,,1,
6359F3,scenario_6359BF,P4_direct_ext3_text_drift,portal16,……게다가、　조금씩이지만,11,18,E5181025,,0,,1,
635A0A,scenario_6359BF,P4_direct_ext3_text_drift,portal16,머잖아、　전장　주변뿐　아니라,9,18,E518C0B8,,0,,1,
635A56,scenario_635A48,P4_direct_ext3_text_drift,portal16,멈출　방법은　없나요、,14,18,E5182B9B,,0,,1,
635A7B,scenario_635A70,P4_direct_ext3_text_drift,portal16,멈추려　저　모빌아머에,7,18,E5181028,,0,,1,
635AFA,scenario_635AEE,P4_direct_ext3_text_drift,portal16,하지만、　왜　안　듣는지는,12,18,E5184296,,0,,1,
635B32,scenario_635B16,P4_direct_ext3_text_drift,portal16,원인을　알아도、,8,18,E5187474,,0,,1,
635B4E,scenario_635B16,P4_direct_ext3_text_drift,portal16,그보다、　중위가　저　병기에,17,18,E5181029,,0,,1,
635B92,scenario_635B75,P4_direct_ext3_text_drift,portal16,무모해！,4,18,E5184C39,,0,,2,
635B99,scenario_635B75,P4_direct_ext3_text_drift,portal16,저　모빌아머　주변엔,10,18,E518102A,,0,,1,
635BC4,scenario_635BB6,P4_direct_ext3_text_drift,portal16,의식을　강하게　붙들면　시스템의,14,18,E518102B,,0,,1,
635BDF,scenario_635BB6,P4_direct_ext3_text_drift,portal16,그동안　저　중위를,11,18,E518C0BD,,0,,1,
635CA3,scenario_635C91,P4_direct_ext3_text_drift,portal16,한명보다　두명이,10,18,E5181033,,0,,1,
635CDB,scenario_635CD2,P4_direct_ext3_text_drift,portal16,마음은　무겁지만、,5,18,E518C0C0,,0,,1,
635D08,scenario_635CFA,P4_direct_ext3_text_drift,portal16,내일　아침、　준비되는　대로,15,18,E518C0C1,,0,,1,
635D5F,scenario_635D41,P4_direct_ext3_text_drift,portal16,이　제타의　가속이라면、,12,18,E518429E,,0,,1,
635DA7,scenario_635D90,P4_direct_ext3_text_drift,portal16,뭐、　정비사인　내가,15,18,E51842A1,,0,,1,
635E0E,scenario_635E02,P4_direct_ext3_text_drift,portal16,봐、　이것　봐！,6,18,E5180C1E,,0,,1,
635E52,scenario_635E46,P4_direct_ext3_text_drift,portal16,잘못하면……　아니、　십중팔구、,17,18,E5189059,,0,,1,
635E72,scenario_635E46,P3_direct_ext3_control_adjacent_text_drift,portal16,그만큼　불리한　도박이야。,12,18,E518905A,,0,,2,0809
635EA4,scenario_635E84,P3_direct_ext3_control_adjacent_text_drift,portal16,……그렇지？,7,18,E5183C3A,,0,,2,0802
635ED1,scenario_635EB1,P4_direct_ext3_text_drift,portal16,세라……　적의　모빌아머는,9,18,E5183BBD,,0,,1,
635EE6,scenario_635EB1,P3_direct_ext3_control_adjacent_text_drift,portal16,그러니、　너는……,7,18,E51842AD,,0,,2,0809
635F32,scenario_635F25,P4_direct_ext3_text_drift,portal16,하지만、　그　모빌아머를,8,18,E5180C1F,,0,,1,
635F46,scenario_635F25,P4_direct_ext3_text_drift,portal16,……세라를、　시그가,9,18,E518D0A0,,0,,1,
635F92,scenario_635F79,P4_direct_ext3_text_drift,portal16,세라를　해치고……,8,18,E51842B4,,0,,1,
635FAE,scenario_635F79,P4_direct_ext3_text_drift,portal16,또、　혼자　가버리다니！,16,18,E51842B5,,0,,1,
63603F,scenario_636025,P3_direct_ext3_control_adjacent_text_drift,portal16,무슨　일이　있어도……,8,18,E51842BB,,0,,2,0802
63607F,scenario_636073,P2_direct_ext3_exact_text,portal16,……윽！！,5,18,E518E491,,0,,2,
636087,scenario_636073,P3_direct_ext3_control_adjacent_text_drift,portal16,그、　그건……！！,7,18,E5180C9A,,0,,2,1728
63611A,scenario_63610F,P4_direct_ext3_text_drift,portal16,샤아가　마음에　들어해서、,9,18,E518D0A6,,0,,1,
636161,scenario_636156,P4_direct_ext3_text_drift,portal16,난　외모로　자넬　고른　게,16,18,E5189061,,0,,1,
63617C,scenario_636156,P3_direct_ext3_control_adjacent_text_drift,portal16,억지로　모습을　바꿀　필요는　없어。,18,18,E51842C3,,0,,2,0856
636205,scenario_6361F3,P4_direct_ext3_text_drift,portal16,앞으로　１주일이면、,8,18,E51842C7,,0,,1,
63622F,scenario_636222,P4_direct_ext3_text_drift,portal16,우릴　깔본　자들에게,11,18,E518D0AA,,0,,1,
636270,scenario_636252,P4_direct_ext3_text_drift,portal16,왜인진　몰라도、　시스템의,13,18,E518D0AB,,0,,1,
6362EA,scenario_6362CC,P4_direct_ext3_text_drift,portal16,에우고　녀석들을,6,18,E51842D0,,0,,1,
636342,scenario_636335,P4_direct_ext3_text_drift,portal16,……오히려、　반대야。,14,18,E5189064,,0,,1,
636387,scenario_63636A,P4_direct_ext3_text_drift,portal16,그리고、　그　녀석은　죽겠지。,11,18,E51842D6,,0,,1,
6363BC,scenario_6363A9,P4_direct_ext3_text_drift,portal16,특별히　감정이,8,18,E51891ED,,0,,1,
6363EB,scenario_6363DE,P4_direct_ext3_text_drift,portal16,그렇게　생각하도록,11,18,E51842DA,,0,,1,
636469,scenario_636457,P4_direct_ext3_text_drift,portal16,하지만、　언젠간　알게　돼。,10,18,E51842DF,,0,,2,
636476,scenario_636457,P4_direct_ext3_text_drift,portal16,네　손으로　시그를　죽이고……,13,18,E518D0AD,,0,,1,
636499,scenario_636457,P4_direct_ext3_text_drift,portal16,그　후　정신을　차린　넌,16,18,E51842E1,,0,,1,
6364B5,scenario_636457,P4_direct_ext3_text_drift,portal16,슬픔에　잠길까、,11,18,E51842E3,,0,,1,
6364E4,scenario_6364D6,P4_direct_ext3_text_drift,portal16,제가　마스터에게,9,18,E51842E5,,0,,1,
63654A,scenario_636539,P4_direct_ext3_text_drift,portal16,그런　얼굴을　보면。,11,18,E51842EA,,0,,1,
636587,scenario_636579,P4_direct_ext3_text_drift,portal16,널　사랑하는　건지、,8,18,E51842EC,,0,,1,
63659E,scenario_636579,P4_direct_ext3_text_drift,portal16,내일이면　알게　될까？,13,18,E51842EE,,0,,2,
6365AE,scenario_636579,P4_direct_ext3_text_drift,portal16,그　녀석과……,5,18,E51842EF,,0,,1,
63662C,scenario_63661E,P4_direct_ext3_text_drift,portal16,지금부터　우린　네오　지온군에,16,18,E518D0B0,,0,,1,
636647,scenario_63661E,P4_direct_ext3_text_drift,portal16,먼저　그레미군이다！,7,18,E51842F3,,0,,1,
636681,scenario_636669,P3_direct_ext3_control_adjacent_text_drift,portal16,후후、　우리한텐　잘됐군……,13,18,E51842F6,,0,,2,1728
6366DE,scenario_6366D1,P4_direct_ext3_text_drift,portal16,시마　가라하우！,6,18,E5182ABB,,0,,1,
63671A,scenario_6366F9,P4_direct_ext3_text_drift,portal16,받을　건　받았으니、,12,18,E51842FC,,0,,1,
636737,scenario_6366F9,P3_direct_ext3_control_adjacent_text_drift,portal16,……얘들아、　출격이다！！,13,18,E51842FE,,0,,2,1728
6367E9,scenario_6367C7,P2_direct_ext3_exact_text,portal16,…………전황을　세우고　다시！！,12,18,E518D0B1,,0,,2,
6367F8,scenario_6367C7,P4_direct_ext3_text_drift,portal16,내가　뉴타입　부대를,7,18,E5184307,,0,,1,
636849,scenario_63683B,P4_direct_ext3_text_drift,portal16,아까부터　내,5,18,E518C0C3,,0,,1,
63686C,scenario_636860,P4_direct_ext3_text_drift,portal16,쥬도와　있으면　기분　좋다는　걸,14,18,E5184377,,0,,1,
6368AD,scenario_63689F,P4_direct_ext3_text_drift,portal16,아까부터　내,5,18,E518C0C3,,0,,1,
6368D2,scenario_6368C4,P4_direct_ext3_text_drift,portal16,『쥬도와　있으면　기분,11,18,E5185365,,0,,1,
636959,scenario_63694E,P4_direct_ext3_text_drift,portal16,『플　투를……,6,18,E5184310,,0,,1,
636A0B,scenario_636A00,P4_direct_ext3_text_drift,portal16,내　방해를　하지　마！！,8,18,E5189073,,0,,1,
636A62,scenario_636A42,P2_direct_ext3_exact_text,portal16,쥬도　아시타！,6,18,E518437B,,0,,1,
636ACE,scenario_636AAC,P4_direct_ext3_text_drift,portal16,……지구잖아！！,8,18,E518500B,,0,,2,
636AD9,scenario_636AAC,P4_direct_ext3_text_drift,portal16,자비가의　피　따윈、,10,18,E5181BB6,,0,,1,
636AF7,scenario_636AAC,P4_direct_ext3_text_drift,portal16,지금은　그런　작은　것에,10,18,E5189077,,0,,1,
636B14,scenario_636AAC,P4_direct_ext3_text_drift,portal16,너처럼,4,18,E5189079,,0,,1,
636BBC,scenario_636BAB,P3_direct_ext3_control_adjacent_text_drift,portal16,녀석을　쓰러뜨려！　그러면……,13,18,E5183C3D,,0,,2,1728
636BFC,scenario_636BF1,P3_direct_ext3_control_adjacent_text_drift,portal16,그러니、　네　힘을　빌리겠다！,14,18,E5185014,,0,,2,1728
636C91,scenario_636C7C,P3_direct_ext3_control_adjacent_text_drift,portal16,자、　이리　와……,7,18,E518D0B9,,0,,2,1728
636CBA,scenario_636CA3,P3_direct_ext3_control_adjacent_text_drift,portal16,『자、　이리　와……』,9,18,E518D0BA,,0,,2,1728
636CE6,scenario_636CDB,P4_direct_ext3_text_drift,portal16,언제까지　홀려　있을　거냐！,8,18,E518501C,,0,,1,
636E74,scenario_636E5E,P4_direct_ext3_text_drift,portal16,리나를　잃고、　플까지　반역하다니……,19,18,E518502A,,0,,2,
636E8A,scenario_636E5E,P1_direct_ext3_exact_text_control_adjacent,portal16,……크윽！！,6,18,E5181013,,0,,2,1728
636F30,scenario_636F13,P4_direct_ext3_text_drift,portal16,그에게는　감사해야겠군。,15,18,E5180C21,,0,,1,
636FB0,scenario_636F92,P3_direct_ext3_control_adjacent_text_drift,portal16,얘들아、　철수해！！,13,18,E5189084,,0,,2,1728
63700C,scenario_637001,P2_direct_ext3_exact_text,portal16,이런……,6,18,E518A09C,00B1 045E 0093,3,,1,
637025,scenario_637001,P2_direct_ext3_exact_text,portal16,피의　숙명을　짊어진、　이　내가…,17,18,E518A09D,,0,,2,
637039,scenario_637001,P3_direct_ext3_control_adjacent_text_drift,portal16,이、이런　곳에서……！！,12,18,E5181D21,,0,,2,1728
637069,scenario_637060,P4_direct_ext3_text_drift,portal16,…………　미안해、　플루츠－。,8,18,E518D0BF,,0,,1,
637083,scenario_637060,P3_direct_ext3_control_adjacent_text_drift,portal16,……젠장！！,6,18,E5181037,,0,,2,1728
637182,scenario_637167,P3_direct_ext3_control_adjacent_text_drift,portal16,이만　물러가겠다！！,9,18,E5181D22,,0,,2,1728
6371DE,scenario_6371CA,P2_direct_ext3_exact_text,portal16,죄송합니다、　시마님！,8,18,E518D0C7,,0,,1,
637223,scenario_63720F,P2_direct_ext3_exact_text,portal16,적의　증원이　나오기　전에,13,18,E518A0A7,,0,,1,
63726C,scenario_637262,P2_direct_ext3_exact_text,portal16,미네바　님이　실종되었기　때문에,13,18,E518D0CA,,0,,1,
637299,scenario_637290,P2_direct_ext3_exact_text,portal16,…　…　그럼、　진짜　미네바　자비는,15,18,E518D0CB,,0,,1,
6372E0,scenario_6372D1,P4_direct_ext3_text_drift,portal16,지금은　미네바　자비의　행방을　찾는,16,18,E518D0CD,,0,,1,
637333,scenario_637314,P1_direct_ext3_exact_text_control_adjacent,portal16,하만　칸도　건재하다。,12,18,E518D0D1,,0,,2,0861
63734F,scenario_637345,P2_direct_ext3_exact_text,portal16,지금은　네오지온과의　싸움에,12,18,E518D0D2,,0,,1,
6373AB,scenario_6373A0,P3_direct_ext3_control_adjacent_text_drift,portal16,이런　곳에서　뭘　하고　있나？,6,18,E5182D0F,,0,,2,083B
637408,scenario_6373FD,P4_direct_ext3_text_drift,portal16,그녀를　쓰러뜨리는　건　내　역할이다。,13,18,E5189087,,0,,1,
637444,scenario_63742B,P3_direct_ext3_control_adjacent_text_drift,portal16,이놈은　내　역할이야。,10,18,E5185037,,0,,2,082B
637487,scenario_637461,P4_direct_ext3_text_drift,portal16,난　하만　칸을　쓰러뜨리고,13,18,E518503B,,0,,1,
637536,scenario_637525,P3_direct_ext3_control_adjacent_text_drift,portal16,네　기반은　전부　무너졌다。,13,18,E5185042,,0,,2,0858
63759C,scenario_63757E,P3_direct_ext3_control_adjacent_text_drift,portal16,각오해라、쥬도　아시타！！,12,18,E5183D2D,,0,,2,1728
6376E8,scenario_6376D7,P3_direct_ext3_control_adjacent_text_drift,portal16,모두의　힘이、　건담에！,9,18,E518D0D6,,0,,2,1728
637718,scenario_6376FE,P3_direct_ext3_control_adjacent_text_drift,portal16,이게、　뉴타입……,7,18,E5185051,,0,,2,1728
63773B,scenario_63772A,P3_direct_ext3_control_adjacent_text_drift,portal16,……싸움에서　죽은、　사람의　의지를！,17,18,E51891F0,,0,,2,1728
637A2E,scenario_637A0D,P4_direct_ext3_text_drift,portal16,가진　능력을　조화와　협력에　썼다면,21,18,E5185066,,0,,1,
637A82,scenario_637A69,P4_direct_ext3_text_drift,portal16,인간이　아직　중력에　끌려,12,18,E51891F1,,0,,1,
637B79,scenario_637B5D,P4_direct_ext3_text_drift,portal16,젊은　몸으로　네오　지온을,12,18,E518D0D7,,0,,1,
637BB8,scenario_637BA1,P4_direct_ext3_text_drift,portal16,결국　하만　칸도,9,18,E5181BB9,,0,,1,
637C42,scenario_637C23,P4_direct_ext3_text_drift,portal16,모처럼　왔으니、　너희는,9,18,E518507B,,0,,1,
637D75,scenario_637D62,P4_direct_ext3_text_drift,portal16,주변　부대가　모두、,14,18,E5185084,,0,,1,
637DF0,scenario_637DE7,P4_direct_ext3_text_drift,portal16,어때、　저　광경？,8,18,E5185088,,0,,2,
637DFB,scenario_637DE7,P4_direct_ext3_text_drift,portal16,싸움의　섬광이　별처럼　반짝여서,18,18,E5189098,,0,,1,
637E3D,scenario_637E30,P3_direct_ext3_control_adjacent_text_drift,portal16,이젠、　아무도　멈출　수　없어。,12,18,E518D0DD,,0,,2,0817
637E65,scenario_637E4F,P4_direct_ext3_text_drift,portal16,……그래。　이　피　웅덩이로　점철된,5,18,E5181A6F,,0,,1,
637E76,scenario_637E4F,P1_direct_ext3_exact_text_control_adjacent,portal16,……로렐라이의　파멸　우주다！！,9,18,E518C0B4,,0,,2,1728
637EE0,scenario_637ECD,P4_direct_ext3_text_drift,portal16,게다가、　액시즈에　남겨둔,10,18,E518508E,,0,,1,
637EF5,scenario_637ECD,P4_direct_ext3_text_drift,portal16,우선　브라이트　함장들을,8,18,E518D0E0,,0,,1,
637F0A,scenario_637ECD,P4_direct_ext3_text_drift,portal16,이대로면、　모두,5,18,E5185090,,0,,1,
637FD9,scenario_637FBD,P4_direct_ext3_text_drift,portal16,……조금씩이지만、,9,18,E5185097,,0,,1,
637FF2,scenario_637FBD,P4_direct_ext3_text_drift,portal16,머잖아、　전장　주변뿐　아니라,9,18,E518D0E5,,0,,1,
63800A,scenario_637FBD,P4_direct_ext3_text_drift,portal16,……아뇨、　계속　넓어진다면,16,18,E5185099,,0,,1,
638049,scenario_638030,P4_direct_ext3_text_drift,portal16,아니、　가능하다　해도、,11,18,E518D0E6,,0,,1,
63806E,scenario_638061,P4_direct_ext3_text_drift,portal16,하지만、　이대로,5,18,E518509C,,0,,1,
63807B,scenario_638061,P3_direct_ext3_control_adjacent_text_drift,portal16,저걸　멈출　방법은　없나？,11,18,E518509E,,0,,2,0867
6380A1,scenario_63808C,P4_direct_ext3_text_drift,portal16,첫째、　우린　저　모빌아머에,12,18,E51850A1,,0,,1,
638115,scenario_6380F8,P4_direct_ext3_text_drift,portal16,그보다、　둘이　저　병기에,17,18,E51850A4,,0,,1,
63815D,scenario_638154,P4_direct_ext3_text_drift,portal16,저　모빌아머　주변엔,10,18,E51850A5,,0,,1,
638185,scenario_63817A,P4_direct_ext3_text_drift,portal16,전원이　중위를　도와　모빌아머까지,15,18,E51890A3,,0,,1,
6381BE,scenario_6381A9,P4_direct_ext3_text_drift,portal16,의식을　강하게　붙들면　시스템의,14,18,E51850AA,,0,,1,
6381D9,scenario_6381A9,P4_direct_ext3_text_drift,portal16,그동안　중위를,9,18,E518D0EF,,0,,1,
638287,scenario_638275,P4_direct_ext3_text_drift,portal16,한명보다　두명이,10,18,E51850B2,,0,,1,
6382C0,scenario_6382B6,P4_direct_ext3_text_drift,portal16,마음은　무겁지만、,5,18,E518D0F2,,0,,1,
6382ED,scenario_6382DF,P4_direct_ext3_text_drift,portal16,내일　아침、　준비되는　대로,15,18,E518D0F3,,0,,1,
6383AB,scenario_6383A0,P4_direct_ext3_text_drift,portal16,네놈들、　뭘　꾸미고　있나！？,12,18,E51850B9,,0,,2,
6383BA,scenario_6383A0,P4_direct_ext3_text_drift,portal16,사람들을　미치게　해서、,8,18,E51850BA,,0,,1,
638429,scenario_63841A,P4_direct_ext3_text_drift,portal16,인간을　넘는　힘을　지니고도,14,18,E51890AA,,0,,1,
63846B,scenario_63844A,P4_direct_ext3_text_drift,portal16,카테고리Ｆ라　불리며、,10,18,E51850BF,,0,,1,
638480,scenario_63844A,P4_direct_ext3_text_drift,portal16,……세계의　멸망과　바꿔야,19,18,E51850C1,,0,,1,
6384CC,scenario_6384B3,P4_direct_ext3_text_drift,portal16,미친　건　이　세계야！！,13,18,E51850C5,,0,,2,
6384DC,scenario_6384B3,P4_direct_ext3_text_drift,portal16,세계가　우릴　무시하니까、,11,18,E51850C6,,0,,1,
638540,scenario_63852D,P4_direct_ext3_text_drift,portal16,……웃기지　마！！,6,18,E51850CB,,0,,2,
638591,scenario_638582,P4_direct_ext3_text_drift,portal16,세레인　익스페리를　못　지킨　걸,15,18,E51850CD,,0,,1,
6385AD,scenario_638582,P4_direct_ext3_text_drift,portal16,결국、　인간은　다　똑같아。,11,18,E518D0FA,,0,,1,
638615,scenario_6385F6,P4_direct_ext3_text_drift,portal16,……그렇게　끝내　고른　길이,17,18,E51850D1,,0,,1,
638636,scenario_6385F6,P3_direct_ext3_control_adjacent_text_drift,portal16,당신들과는　달라！！,10,18,E51890B0,,0,,2,1728
638676,scenario_638663,P4_direct_ext3_text_drift,portal16,……누가　옳은지、,13,18,E51850D4,,0,,1,
6386C0,scenario_6386B4,P4_direct_ext3_text_drift,portal16,전　부대、　시그　중위들을　도와,13,18,E518D0FC,,0,,1,
6386F1,scenario_6386E3,P4_direct_ext3_text_drift,portal16,중위들이　거기까지　뚫으면,13,18,E51850D8,,0,,1,
638726,scenario_638711,P4_direct_ext3_text_drift,portal16,우리가　시스템　방출에,10,18,E51850DA,,0,,1,
638765,scenario_638747,P4_direct_ext3_text_drift,portal16,시간도　중요하지만、,8,18,E51850DD,,0,,1,
638788,scenario_63877E,P3_direct_ext3_control_adjacent_text_drift,portal16,……그럼、　전투　개시！！,11,18,E5181C38,,0,,2,1728
63882A,scenario_638817,P3_direct_ext3_control_adjacent_text_drift,portal16,전　기체、소위　호위에　집중하라！！,15,18,E5180D91,,0,,2,1728
638854,scenario_638844,P4_direct_ext3_text_drift,portal16,전　기체、　적　섬멸에　집중해！！,17,18,E51850E6,,0,,2,
638868,scenario_638844,P4_direct_ext3_text_drift,portal16,방출이　더　강해지기　전에、,13,18,E51850E7,,0,,1,
6388B8,scenario_6388A5,P3_direct_ext3_control_adjacent_text_drift,portal16,전　기체、　중위를　호위해！！,15,18,E51850EA,,0,,2,1728
638909,scenario_6388F7,P4_direct_ext3_text_drift,portal16,아까와　달리　머리가　가벼워。,17,18,E51850EE,,0,,1,
63893F,scenario_638933,P4_direct_ext3_text_drift,portal16,시그　중위들의　활약으로、,11,18,E518D102,,0,,1,
